mol_index,bit_id,description
108,17,Bit 17: no substructure found
109,17,Bit 17: no substructure found
110,17,Bit 17: no substructure found
111,17,Bit 17: no substructure found
112,17,Bit 17: no substructure found
113,17,Bit 17: no substructure found
114,17,Bit 17: no substructure found
115,17,Bit 17: no substructure found
116,17,Bit 17: no substructure found
117,17,Bit 17: no substructure found
118,17,Bit 17: no substructure found
119,17,Bit 17: no substructure found
120,17,Bit 17: no substructure found
121,17,Bit 17: no substructure found
122,17,Bit 17: no substructure found
123,17,Bit 17: no substructure found
124,17,Bit 17: no substructure found
125,17,Bit 17: no substructure found
126,17,Bit 17: no substructure found
127,17,Bit 17: no substructure found
128,17,Bit 17: no substructure found
129,17,Bit 17: no substructure found
130,17,Bit 17: no substructure found
131,17,Bit 17: no substructure found
132,17,Bit 17: no substructure found
133,17,Bit 17: no substructure found
134,17,Bit 17: no substructure found
135,17,Bit 17: no substructure found
136,17,Bit 17: no substructure found
137,17,Bit 17: no substructure found
138,17,Bit 17: no substructure found
139,17,Bit 17: no substructure found
140,17,Bit 17: no substructure found
141,17,Bit 17: no substructure found
142,17,Bit 17: no substructure found
143,17,Bit 17: no substructure found
144,17,Bit 17: no substructure found
145,17,Bit 17: no substructure found
146,17,Bit 17: no substructure found
147,17,Bit 17: no substructure found
148,17,Bit 17: contains ketone and amide
149,17,Bit 17: no substructure found
150,17,Bit 17: no substructure found
151,17,Bit 17: no substructure found
152,17,Bit 17: no substructure found
153,17,Bit 17: no substructure found
154,17,Bit 17: no substructure found
155,17,Bit 17: no substructure found
156,17,Bit 17: no substructure found
157,17,Bit 17: no substructure found
158,17,Bit 17: no substructure found
159,17,Bit 17: no substructure found
160,17,Bit 17: no substructure found
161,17,Bit 17: no substructure found
162,17,Bit 17: no substructure found
163,17,Bit 17: no substructure found
164,17,Bit 17: no substructure found
165,17,Bit 17: no substructure found
166,17,Bit 17: no substructure found
167,17,Bit 17: no substructure found
168,17,Bit 17: no substructure found
169,17,Bit 17: no substructure found
170,17,Bit 17: no substructure found
171,17,Bit 17: no substructure found
172,17,Bit 17: no substructure found
173,17,Bit 17: no substructure found
174,17,Bit 17: no substructure found
175,17,Bit 17: no substructure found
176,17,Bit 17: no substructure found
177,17,Bit 17: no substructure found
178,17,Bit 17: no substructure found
179,17,Bit 17: no substructure found
180,17,Bit 17: no substructure found
181,17,Bit 17: no substructure found
182,17,Bit 17: no substructure found
183,17,Bit 17: no substructure found
184,17,Bit 17: no substructure found
185,17,Bit 17: no substructure found
186,17,Bit 17: no substructure found
187,17,Bit 17: no substructure found
188,17,Bit 17: no substructure found
189,17,Bit 17: no substructure found
190,17,Bit 17: no substructure found
191,17,Bit 17: no substructure found
192,17,Bit 17: no substructure found
193,17,Bit 17: no substructure found
194,17,Bit 17: no substructure found
195,17,Bit 17: no substructure found
196,17,Bit 17: no substructure found
197,17,Bit 17: no substructure found
0,14,Bit 14: no substructure found
1,14,Bit 14: no substructure found
2,14,Bit 14: no substructure found
3,14,Bit 14: no substructure found
4,14,Bit 14: no substructure found
5,14,Bit 14: no substructure found
6,14,Bit 14: no substructure found
7,14,Bit 14: no substructure found
8,14,Bit 14: no substructure found
9,14,Bit 14: no substructure found
10,14,Bit 14: no substructure found
11,14,Bit 14: no substructure found
12,14,Bit 14: no substructure found
13,14,Bit 14: substructure detected but no common functional groups matched
14,14,Bit 14: substructure detected but no common functional groups matched
15,14,Bit 14: no substructure found
16,14,Bit 14: no substructure found
17,14,Bit 14: no substructure found
18,14,Bit 14: no substructure found
19,14,Bit 14: no substructure found
20,14,Bit 14: no substructure found
21,14,Bit 14: no substructure found
22,14,Bit 14: no substructure found
23,14,Bit 14: no substructure found
24,14,Bit 14: no substructure found
25,14,Bit 14: no substructure found
26,14,Bit 14: no substructure found
27,14,Bit 14: no substructure found
28,14,Bit 14: no substructure found
29,14,Bit 14: no substructure found
30,14,Bit 14: no substructure found
31,14,Bit 14: no substructure found
32,14,Bit 14: no substructure found
33,14,Bit 14: no substructure found
34,14,Bit 14: no substructure found
35,14,Bit 14: no substructure found
36,14,Bit 14: no substructure found
37,14,Bit 14: no substructure found
38,14,Bit 14: no substructure found
39,14,Bit 14: no substructure found
40,14,Bit 14: no substructure found
41,14,Bit 14: no substructure found
42,14,Bit 14: no substructure found
43,14,Bit 14: no substructure found
44,14,Bit 14: no substructure found
45,14,Bit 14: no substructure found
46,14,Bit 14: no substructure found
47,14,Bit 14: no substructure found
48,14,Bit 14: substructure detected but no common functional groups matched
49,14,Bit 14: no substructure found
50,14,Bit 14: no substructure found
51,14,Bit 14: no substructure found
52,14,Bit 14: no substructure found
53,14,Bit 14: no substructure found
54,14,Bit 14: no substructure found
55,14,Bit 14: no substructure found
56,14,Bit 14: no substructure found
57,14,Bit 14: no substructure found
58,14,Bit 14: no substructure found
59,14,Bit 14: no substructure found
60,14,Bit 14: no substructure found
61,14,Bit 14: no substructure found
62,14,Bit 14: no substructure found
63,14,Bit 14: no substructure found
64,14,Bit 14: no substructure found
65,14,Bit 14: no substructure found
66,14,Bit 14: substructure detected but no common functional groups matched
67,14,Bit 14: no substructure found
68,14,Bit 14: no substructure found
69,14,Bit 14: no substructure found
70,14,Bit 14: no substructure found
71,14,Bit 14: no substructure found
72,14,Bit 14: no substructure found
73,14,Bit 14: no substructure found
74,14,Bit 14: no substructure found
75,14,Bit 14: no substructure found
76,14,Bit 14: no substructure found
77,14,Bit 14: no substructure found
78,14,Bit 14: no substructure found
79,14,Bit 14: no substructure found
80,14,Bit 14: no substructure found
81,14,Bit 14: no substructure found
82,14,Bit 14: no substructure found
83,14,Bit 14: no substructure found
84,14,Bit 14: substructure detected but no common functional groups matched
85,14,Bit 14: no substructure found
86,14,Bit 14: no substructure found
87,14,Bit 14: substructure detected but no common functional groups matched
88,14,Bit 14: no substructure found
89,14,Bit 14: no substructure found
90,14,Bit 14: no substructure found
91,14,Bit 14: no substructure found
92,14,Bit 14: no substructure found
93,14,Bit 14: no substructure found
94,14,Bit 14: no substructure found
95,14,Bit 14: no substructure found
96,14,Bit 14: substructure detected but no common functional groups matched
97,14,Bit 14: no substructure found
98,14,Bit 14: no substructure found
99,14,Bit 14: no substructure found
100,14,Bit 14: no substructure found
101,14,Bit 14: no substructure found
102,14,Bit 14: no substructure found
103,14,Bit 14: no substructure found
104,14,Bit 14: substructure detected but no common functional groups matched
105,14,Bit 14: no substructure found
106,14,Bit 14: no substructure found
107,14,Bit 14: no substructure found
108,14,Bit 14: no substructure found
109,14,Bit 14: no substructure found
110,14,Bit 14: no substructure found
111,14,Bit 14: no substructure found
112,14,Bit 14: no substructure found
113,14,Bit 14: substructure detected but no common functional groups matched
114,14,Bit 14: no substructure found
115,14,Bit 14: no substructure found
116,14,Bit 14: no substructure found
117,14,Bit 14: no substructure found
118,14,Bit 14: no substructure found
119,14,Bit 14: no substructure found
120,14,Bit 14: substructure detected but no common functional groups matched
121,14,Bit 14: no substructure found
122,14,Bit 14: no substructure found
123,14,Bit 14: no substructure found
124,14,Bit 14: no substructure found
125,14,Bit 14: no substructure found
126,14,Bit 14: no substructure found
127,14,Bit 14: no substructure found
128,14,Bit 14: no substructure found
129,14,Bit 14: no substructure found
130,14,Bit 14: substructure detected but no common functional groups matched
131,14,Bit 14: no substructure found
132,14,Bit 14: no substructure found
133,14,Bit 14: no substructure found
134,14,Bit 14: no substructure found
135,14,Bit 14: no substructure found
136,14,Bit 14: no substructure found
137,14,Bit 14: substructure detected but no common functional groups matched
138,14,Bit 14: substructure detected but no common functional groups matched
139,14,Bit 14: no substructure found
140,14,Bit 14: no substructure found
141,14,Bit 14: no substructure found
142,14,Bit 14: no substructure found
143,14,Bit 14: no substructure found
144,14,Bit 14: no substructure found
145,14,Bit 14: no substructure found
146,14,Bit 14: no substructure found
147,14,Bit 14: substructure detected but no common functional groups matched
148,14,Bit 14: substructure detected but no common functional groups matched
149,14,Bit 14: substructure detected but no common functional groups matched
150,14,Bit 14: no substructure found
151,14,Bit 14: no substructure found
152,14,Bit 14: no substructure found
153,14,Bit 14: no substructure found
154,14,Bit 14: substructure detected but no common functional groups matched
155,14,Bit 14: no substructure found
156,14,Bit 14: no substructure found
157,14,Bit 14: no substructure found
158,14,Bit 14: no substructure found
159,14,Bit 14: no substructure found
160,14,Bit 14: no substructure found
161,14,Bit 14: no substructure found
162,14,Bit 14: no substructure found
163,14,Bit 14: no substructure found
164,14,Bit 14: no substructure found
165,14,Bit 14: no substructure found
166,14,Bit 14: no substructure found
167,14,Bit 14: no substructure found
168,14,Bit 14: no substructure found
169,14,Bit 14: no substructure found
170,14,Bit 14: substructure detected but no common functional groups matched
171,14,Bit 14: no substructure found
172,14,Bit 14: substructure detected but no common functional groups matched
173,14,Bit 14: no substructure found
174,14,Bit 14: no substructure found
175,14,Bit 14: no substructure found
176,14,Bit 14: substructure detected but no common functional groups matched
177,14,Bit 14: substructure detected but no common functional groups matched
178,14,Bit 14: no substructure found
179,14,Bit 14: substructure detected but no common functional groups matched
180,14,Bit 14: no substructure found
181,14,Bit 14: no substructure found
182,14,Bit 14: no substructure found
183,14,Bit 14: no substructure found
184,14,Bit 14: no substructure found
185,14,Bit 14: no substructure found
186,14,Bit 14: no substructure found
187,14,Bit 14: no substructure found
188,14,Bit 14: no substructure found
189,14,Bit 14: no substructure found
190,14,Bit 14: substructure detected but no common functional groups matched
191,14,Bit 14: substructure detected but no common functional groups matched
192,14,Bit 14: no substructure found
193,14,Bit 14: no substructure found
194,14,Bit 14: no substructure found
195,14,Bit 14: no substructure found
196,14,Bit 14: no substructure found
197,14,Bit 14: no substructure found
0,28,Bit 28: no substructure found
1,28,Bit 28: no substructure found
2,28,Bit 28: no substructure found
3,28,Bit 28: no substructure found
4,28,Bit 28: no substructure found
5,28,Bit 28: no substructure found
6,28,Bit 28: no substructure found
7,28,Bit 28: no substructure found
8,28,Bit 28: no substructure found
9,28,Bit 28: no substructure found
10,28,Bit 28: no substructure found
11,28,Bit 28: no substructure found
12,28,Bit 28: no substructure found
13,28,Bit 28: no substructure found
14,28,Bit 28: no substructure found
15,28,Bit 28: no substructure found
16,28,Bit 28: no substructure found
17,28,Bit 28: no substructure found
18,28,Bit 28: no substructure found
19,28,Bit 28: no substructure found
20,28,Bit 28: no substructure found
21,28,Bit 28: no substructure found
22,28,Bit 28: no substructure found
23,28,Bit 28: no substructure found
24,28,Bit 28: no substructure found
25,28,Bit 28: no substructure found
26,28,Bit 28: no substructure found
27,28,Bit 28: no substructure found
28,28,Bit 28: no substructure found
29,28,Bit 28: no substructure found
30,28,Bit 28: no substructure found
31,28,Bit 28: no substructure found
32,28,Bit 28: no substructure found
33,28,Bit 28: no substructure found
34,28,Bit 28: no substructure found
35,28,Bit 28: no substructure found
36,28,Bit 28: no substructure found
37,28,Bit 28: no substructure found
38,28,Bit 28: no substructure found
39,28,Bit 28: no substructure found
40,28,Bit 28: no substructure found
41,28,Bit 28: no substructure found
42,28,Bit 28: no substructure found
43,28,Bit 28: no substructure found
44,28,Bit 28: no substructure found
45,28,Bit 28: no substructure found
46,28,Bit 28: no substructure found
47,28,Bit 28: no substructure found
48,28,Bit 28: no substructure found
49,28,Bit 28: no substructure found
50,28,Bit 28: no substructure found
51,28,Bit 28: no substructure found
52,28,Bit 28: no substructure found
53,28,Bit 28: no substructure found
54,28,Bit 28: no substructure found
55,28,Bit 28: no substructure found
56,28,Bit 28: no substructure found
57,28,Bit 28: no substructure found
58,28,Bit 28: no substructure found
59,28,Bit 28: no substructure found
60,28,Bit 28: no substructure found
61,28,Bit 28: no substructure found
62,28,Bit 28: no substructure found
63,28,Bit 28: no substructure found
64,28,Bit 28: no substructure found
65,28,Bit 28: no substructure found
66,28,Bit 28: no substructure found
67,28,Bit 28: no substructure found
